OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPriceNGN,Discount,RevenueNGN,COGSNGN,ProfitNGN
SO-01412,2025-05-21,C0356,P002,1,59000,0.05,56050,38000,18050
SO-01413,2025-05-21,C0351,P001,2,65000,0,130000,84000,46000
SO-01414,2025-05-21,C0344,P003,1,140000,0.03,135800,95000,40800
SO-01415,2025-05-22,C0191,P002,1,59000,0,59000,38000,21000
SO-01416,2025-05-22,C0018,P003,6,140000,0.08,772800,570000,202800
SO-01417,2025-05-22,C0269,P010,2,72000,0.05,136800,96000,40800
SO-01418,2025-05-22,C0416,P010,2,72000,0.12,126720,96000,30720
SO-01419,2025-05-22,C0072,P012,2,320000,0,640000,460000,180000
SO-01420,2025-05-22,C0327,P007,1,98000,0,98000,70000,28000
SO-01421,2025-05-22,C0306,P006,5,130000,0.05,617500,425000,192500
SO-01422,2025-05-22,C0211,P004,14,47000,0.05,625100,392000,233100
SO-01423,2025-05-22,C0089,P010,3,72000,0.05,205200,144000,61200
SO-01424,2025-05-22,C0138,P002,7,59000,0.05,392350,266000,126350
SO-01425,2025-05-22,C0365,P010,5,72000,0.05,342000,240000,102000
SO-01426,2025-05-22,C0191,P004,1,47000,0.05,44650,28000,16650
SO-01427,2025-05-23,C0353,P004,12,47000,0.08,518880,336000,182880
SO-01428,2025-05-23,C0014,P011,1,27000,0,27000,16000,11000
SO-01429,2025-05-23,C0126,P011,1,27000,0,27000,16000,11000
SO-01430,2025-05-23,C0332,P004,8,47000,0.05,357200,224000,133200
SO-01431,2025-05-23,C0007,P011,3,27000,0.1,72900,48000,24900
SO-01432,2025-05-23,C0339,P006,2,130000,0.05,247000,170000,77000
SO-01433,2025-05-23,C0105,P006,3,130000,0,390000,255000,135000
SO-01434,2025-05-23,C0251,P001,10,65000,0.12,572000,420000,152000
SO-01435,2025-05-23,C0351,P006,1,130000,0.05,123500,85000,38500
SO-01436,2025-05-23,C0190,P005,5,180000,0,900000,600000,300000
SO-01437,2025-05-23,C0021,P007,2,98000,0.03,190120,140000,50120
SO-01438,2025-05-23,C0243,P010,14,72000,0.08,927360,672000,255360
SO-01439,2025-05-23,C0302,P007,3,98000,0,294000,210000,84000
SO-01440,2025-05-23,C0007,P001,2,65000,0.12,114400,84000,30400
SO-01441,2025-05-24,C0306,P002,3,59000,0,177000,114000,63000
SO-01442,2025-05-24,C0289,P011,5,27000,0.12,118800,80000,38800
SO-01443,2025-05-24,C0301,P007,14,98000,0.05,1303400,980000,323400
SO-01444,2025-05-24,C0270,P002,2,59000,0.03,114460,76000,38460
SO-01445,2025-05-24,C0308,P002,1,59000,0,59000,38000,21000
SO-01446,2025-05-24,C0006,P009,4,690000,0,2760000,2080000,680000
SO-01447,2025-05-24,C0183,P007,10,98000,0.05,931000,700000,231000
SO-01448,2025-05-25,C0183,P006,7,130000,0.1,819000,595000,224000
SO-01449,2025-05-25,C0074,P001,6,65000,0.05,370500,252000,118500
SO-01450,2025-05-25,C0006,P011,1,27000,0.05,25650,16000,9650
SO-01451,2025-05-26,C0209,P005,2,180000,0.05,342000,240000,102000
SO-01452,2025-05-26,C0045,P001,11,65000,0.12,629200,462000,167200
SO-01453,2025-05-26,C0009,P010,5,72000,0.08,331200,240000,91200
SO-01454,2025-05-26,C0412,P007,3,98000,0,294000,210000,84000
SO-01455,2025-05-26,C0037,P002,10,59000,0.05,560500,380000,180500
SO-01456,2025-05-26,C0130,P004,3,47000,0.03,136770,84000,52770
SO-01457,2025-05-26,C0312,P002,6,59000,0.1,318600,228000,90600
SO-01458,2025-05-26,C0132,P010,5,72000,0.12,316800,240000,76800
SO-01459,2025-05-26,C0210,P007,2,98000,0.05,186200,140000,46200
SO-01460,2025-05-26,C0019,P011,5,27000,0.05,128250,80000,48250
SO-01461,2025-05-26,C0419,P001,4,65000,0,260000,168000,92000
SO-01462,2025-05-26,C0378,P002,2,59000,0.05,112100,76000,36100
SO-01463,2025-05-26,C0161,P001,4,65000,0.12,228800,168000,60800
SO-01464,2025-05-26,C0184,P011,4,27000,0.05,102600,64000,38600
SO-01465,2025-05-26,C0392,P002,13,59000,0.08,705640,494000,211640
SO-01466,2025-05-26,C0104,P010,1,72000,0.05,68400,48000,20400
SO-01467,2025-05-27,C0141,P010,1,72000,0,72000,48000,24000
SO-01468,2025-05-27,C0287,P004,4,47000,0,188000,112000,76000
SO-01469,2025-05-27,C0035,P002,1,59000,0,59000,38000,21000
SO-01470,2025-05-27,C0147,P002,3,59000,0.1,159300,114000,45300
SO-01471,2025-05-27,C0258,P011,3,27000,0.1,72900,48000,24900
SO-01472,2025-05-27,C0084,P006,1,130000,0.05,123500,85000,38500
SO-01473,2025-05-27,C0235,P006,1,130000,0.05,123500,85000,38500
SO-01474,2025-05-27,C0393,P005,5,180000,0,900000,600000,300000
SO-01475,2025-05-27,C0299,P011,3,27000,0,81000,48000,33000
SO-01476,2025-05-27,C0307,P010,2,72000,0,144000,96000,48000
SO-01477,2025-05-28,C0140,P007,2,98000,0.03,190120,140000,50120
SO-01478,2025-05-28,C0044,P006,3,130000,0,390000,255000,135000
SO-01479,2025-05-28,C0355,P007,4,98000,0.03,380240,280000,100240
SO-01480,2025-05-28,C0321,P003,2,140000,0,280000,190000,90000
SO-01481,2025-05-28,C0311,P002,5,59000,0,295000,190000,105000
SO-01482,2025-05-28,C0183,P008,4,420000,0.05,1596000,1240000,356000
SO-01483,2025-05-28,C0287,P002,3,59000,0.03,171690,114000,57690
SO-01484,2025-05-28,C0044,P001,3,65000,0.05,185250,126000,59250
SO-01485,2025-05-28,C0391,P006,2,130000,0,260000,170000,90000
SO-01486,2025-05-28,C0229,P010,2,72000,0.03,139680,96000,43680
SO-01487,2025-05-28,C0353,P011,9,27000,0.08,223560,144000,79560
SO-01488,2025-05-28,C0134,P005,14,180000,0.12,2217600,1680000,537600
SO-01489,2025-05-28,C0405,P007,13,98000,0.05,1210300,910000,300300
SO-01490,2025-05-28,C0413,P011,1,27000,0,27000,16000,11000
SO-01491,2025-05-28,C0166,P002,2,59000,0,118000,76000,42000
SO-01492,2025-05-29,C0369,P010,1,72000,0.03,69840,48000,21840
SO-01493,2025-05-29,C0136,P002,1,59000,0,59000,38000,21000
SO-01494,2025-05-29,C0295,P001,5,65000,0,325000,210000,115000
SO-01495,2025-05-29,C0138,P001,8,65000,0.1,468000,336000,132000
SO-01496,2025-05-29,C0291,P007,2,98000,0.05,186200,140000,46200
SO-01497,2025-05-29,C0113,P001,1,65000,0,65000,42000,23000
SO-01498,2025-05-29,C0319,P011,1,27000,0.05,25650,16000,9650
SO-01499,2025-05-29,C0088,P011,8,27000,0.05,205200,128000,77200
SO-01500,2025-05-29,C0091,P004,3,47000,0.05,133950,84000,49950
SO-01501,2025-05-29,C0175,P007,1,98000,0.05,93100,70000,23100
SO-01502,2025-05-29,C0264,P004,1,47000,0.05,44650,28000,16650
SO-01503,2025-05-29,C0297,P003,2,140000,0.05,266000,190000,76000
SO-01504,2025-05-30,C0259,P005,12,180000,0.05,2052000,1440000,612000
SO-01505,2025-05-30,C0280,P004,1,47000,0,47000,28000,19000
SO-01506,2025-05-30,C0261,P007,7,98000,0.1,617400,490000,127400
SO-01507,2025-05-30,C0322,P007,1,98000,0.03,95060,70000,25060
SO-01508,2025-05-30,C0159,P011,3,27000,0,81000,48000,33000
SO-01509,2025-05-30,C0278,P011,11,27000,0.08,273240,176000,97240
SO-01510,2025-05-30,C0342,P005,10,180000,0.05,1710000,1200000,510000
SO-01511,2025-05-30,C0333,P002,4,59000,0.05,224200,152000,72200
SO-01512,2025-05-30,C0298,P004,3,47000,0.03,136770,84000,52770
SO-01513,2025-05-30,C0380,P011,2,27000,0.05,51300,32000,19300
SO-01514,2025-05-30,C0072,P004,1,47000,0.03,45590,28000,17590
SO-01515,2025-05-30,C0181,P011,5,27000,0.05,128250,80000,48250
SO-01516,2025-05-31,C0112,P004,3,47000,0,141000,84000,57000
SO-01517,2025-05-31,C0090,P002,3,59000,0.03,171690,114000,57690
SO-01518,2025-05-31,C0060,P002,11,59000,0.1,584100,418000,166100
SO-01519,2025-05-31,C0323,P007,13,98000,0.05,1210300,910000,300300
SO-01520,2025-06-01,C0052,P011,2,27000,0,54000,32000,22000
SO-01521,2025-06-01,C0072,P006,2,130000,0.05,247000,170000,77000
SO-01522,2025-06-02,C0417,P007,1,98000,0,98000,70000,28000
SO-01523,2025-06-02,C0100,P010,1,72000,0,72000,48000,24000
SO-01524,2025-06-02,C0290,P010,2,72000,0.05,136800,96000,40800
SO-01525,2025-06-02,C0411,P009,1,690000,0.05,655500,520000,135500
SO-01526,2025-06-02,C0110,P001,6,65000,0.1,351000,252000,99000
SO-01527,2025-06-02,C0149,P004,3,47000,0,141000,84000,57000
SO-01528,2025-06-02,C0104,P005,4,180000,0.05,684000,480000,204000
SO-01529,2025-06-02,C0401,P009,3,690000,0,2070000,1560000,510000
SO-01530,2025-06-02,C0336,P006,7,130000,0.08,837200,595000,242200
SO-01531,2025-06-02,C0116,P003,5,140000,0,700000,475000,225000
SO-01532,2025-06-02,C0247,P002,5,59000,0.03,286150,190000,96150
SO-01533,2025-06-02,C0046,P005,2,180000,0.08,331200,240000,91200
SO-01534,2025-06-02,C0109,P002,5,59000,0.03,286150,190000,96150
SO-01535,2025-06-03,C0148,P001,3,65000,0.05,185250,126000,59250
SO-01536,2025-06-03,C0074,P004,10,47000,0.1,423000,280000,143000
SO-01537,2025-06-03,C0348,P010,2,72000,0.05,136800,96000,40800
SO-01538,2025-06-03,C0274,P010,4,72000,0,288000,192000,96000
SO-01539,2025-06-03,C0310,P011,5,27000,0.1,121500,80000,41500
SO-01540,2025-06-03,C0335,P012,2,320000,0.05,608000,460000,148000
SO-01541,2025-06-03,C0385,P002,3,59000,0.12,155760,114000,41760
SO-01542,2025-06-03,C0027,P007,5,98000,0,490000,350000,140000
SO-01543,2025-06-03,C0186,P010,1,72000,0.03,69840,48000,21840
SO-01544,2025-06-03,C0231,P012,11,320000,0.05,3344000,2530000,814000
SO-01545,2025-06-03,C0150,P002,4,59000,0,236000,152000,84000
SO-01546,2025-06-03,C0012,P001,2,65000,0.05,123500,84000,39500
SO-01547,2025-06-04,C0063,P004,5,47000,0.05,223250,140000,83250
SO-01548,2025-06-04,C0301,P003,14,140000,0.08,1803200,1330000,473200
SO-01549,2025-06-04,C0116,P002,1,59000,0,59000,38000,21000
SO-01550,2025-06-04,C0307,P012,2,320000,0,640000,460000,180000
SO-01551,2025-06-04,C0233,P002,1,59000,0,59000,38000,21000
SO-01552,2025-06-04,C0062,P001,5,65000,0.08,299000,210000,89000
SO-01553,2025-06-04,C0198,P008,4,420000,0.03,1629600,1240000,389600
SO-01554,2025-06-04,C0213,P010,2,72000,0.03,139680,96000,43680
SO-01555,2025-06-04,C0317,P011,5,27000,0,135000,80000,55000
SO-01556,2025-06-04,C0351,P004,2,47000,0.05,89300,56000,33300
SO-01557,2025-06-04,C0243,P007,3,98000,0.12,258720,210000,48720
SO-01558,2025-06-04,C0347,P002,2,59000,0.05,112100,76000,36100
SO-01559,2025-06-04,C0001,P010,13,72000,0.05,889200,624000,265200
SO-01560,2025-06-04,C0057,P008,2,420000,0.05,798000,620000,178000
SO-01561,2025-06-05,C0115,P001,1,65000,0,65000,42000,23000
SO-01562,2025-06-05,C0139,P002,2,59000,0.08,108560,76000,32560
SO-01563,2025-06-05,C0082,P010,1,72000,0.05,68400,48000,20400
SO-01564,2025-06-05,C0231,P011,7,27000,0.08,173880,112000,61880
SO-01565,2025-06-05,C0231,P007,5,98000,0.12,431200,350000,81200
SO-01566,2025-06-05,C0006,P001,3,65000,0.05,185250,126000,59250
SO-01567,2025-06-05,C0414,P004,2,47000,0.05,89300,56000,33300
SO-01568,2025-06-05,C0255,P010,2,72000,0.05,136800,96000,40800
SO-01569,2025-06-05,C0033,P002,4,59000,0,236000,152000,84000
SO-01570,2025-06-05,C0271,P001,2,65000,0,130000,84000,46000
SO-01571,2025-06-05,C0326,P001,8,65000,0.08,478400,336000,142400
SO-01572,2025-06-05,C0300,P010,2,72000,0,144000,96000,48000
SO-01573,2025-06-05,C0244,P010,2,72000,0,144000,96000,48000
SO-01574,2025-06-05,C0419,P001,3,65000,0.05,185250,126000,59250
SO-01575,2025-06-05,C0122,P009,7,690000,0.12,4250400,3640000,610400
SO-01576,2025-06-05,C0100,P010,2,72000,0.05,136800,96000,40800
SO-01577,2025-06-05,C0172,P011,6,27000,0.05,153900,96000,57900
SO-01578,2025-06-06,C0072,P002,2,59000,0,118000,76000,42000
SO-01579,2025-06-06,C0187,P001,4,65000,0,260000,168000,92000
SO-01580,2025-06-06,C0097,P004,4,47000,0,188000,112000,76000
SO-01581,2025-06-06,C0233,P012,2,320000,0.05,608000,460000,148000
SO-01582,2025-06-06,C0016,P010,12,72000,0.12,760320,576000,184320
SO-01583,2025-06-06,C0330,P002,3,59000,0,177000,114000,63000
SO-01584,2025-06-06,C0229,P001,2,65000,0.03,126100,84000,42100
SO-01585,2025-06-06,C0072,P007,1,98000,0,98000,70000,28000
SO-01586,2025-06-06,C0286,P001,10,65000,0.08,598000,420000,178000
SO-01587,2025-06-06,C0011,P007,2,98000,0,196000,140000,56000
SO-01588,2025-06-06,C0160,P006,9,130000,0.08,1076400,765000,311400
SO-01589,2025-06-06,C0172,P001,7,65000,0.08,418600,294000,124600
SO-01590,2025-06-06,C0233,P001,1,65000,0.05,61750,42000,19750
SO-01591,2025-06-06,C0180,P005,2,180000,0,360000,240000,120000
SO-01592,2025-06-06,C0132,P010,9,72000,0.05,615600,432000,183600
SO-01593,2025-06-06,C0068,P005,10,180000,0.12,1584000,1200000,384000
SO-01594,2025-06-07,C0209,P005,14,180000,0.08,2318400,1680000,638400
SO-01595,2025-06-07,C0140,P004,1,47000,0.05,44650,28000,16650
SO-01596,2025-06-07,C0075,P011,4,27000,0.08,99360,64000,35360
SO-01597,2025-06-07,C0057,P007,4,98000,0.03,380240,280000,100240
SO-01598,2025-06-07,C0034,P011,5,27000,0.05,128250,80000,48250
SO-01599,2025-06-07,C0067,P007,5,98000,0.08,450800,350000,100800
SO-01600,2025-06-08,C0088,P002,9,59000,0.05,504450,342000,162450
SO-01601,2025-06-08,C0281,P003,3,140000,0,420000,285000,135000
SO-01602,2025-06-08,C0233,P001,2,65000,0.03,126100,84000,42100
SO-01603,2025-06-08,C0373,P006,4,130000,0.05,494000,340000,154000
SO-01604,2025-06-08,C0211,P007,14,98000,0.1,1234800,980000,254800
SO-01605,2025-06-08,C0286,P004,13,47000,0.12,537680,364000,173680
SO-01606,2025-06-08,C0159,P003,2,140000,0,280000,190000,90000
SO-01607,2025-06-08,C0069,P001,14,65000,0.1,819000,588000,231000
SO-01608,2025-06-09,C0293,P004,2,47000,0.05,89300,56000,33300
SO-01609,2025-06-09,C0367,P010,1,72000,0,72000,48000,24000
SO-01610,2025-06-09,C0269,P003,5,140000,0,700000,475000,225000
SO-01611,2025-06-09,C0008,P001,3,65000,0,195000,126000,69000
SO-01612,2025-06-09,C0029,P007,2,98000,0.03,190120,140000,50120
SO-01613,2025-06-09,C0239,P011,12,27000,0.08,298080,192000,106080
SO-01614,2025-06-09,C0007,P001,2,65000,0.1,117000,84000,33000
SO-01615,2025-06-09,C0280,P002,1,59000,0,59000,38000,21000
SO-01616,2025-06-09,C0176,P001,2,65000,0.05,123500,84000,39500
SO-01617,2025-06-09,C0106,P001,3,65000,0.05,185250,126000,59250
SO-01618,2025-06-09,C0013,P011,13,27000,0.08,322920,208000,114920
SO-01619,2025-06-09,C0262,P004,12,47000,0.12,496320,336000,160320
SO-01620,2025-06-09,C0377,P006,2,130000,0,260000,170000,90000
SO-01621,2025-06-10,C0050,P011,4,27000,0,108000,64000,44000
SO-01622,2025-06-10,C0191,P001,2,65000,0,130000,84000,46000
SO-01623,2025-06-10,C0279,P004,3,47000,0,141000,84000,57000
SO-01624,2025-06-10,C0078,P006,2,130000,0.03,252200,170000,82200
SO-01625,2025-06-10,C0045,P003,6,140000,0.08,772800,570000,202800
SO-01626,2025-06-10,C0197,P002,4,59000,0.05,224200,152000,72200
SO-01627,2025-06-10,C0050,P007,1,98000,0,98000,70000,28000
SO-01628,2025-06-10,C0164,P001,10,65000,0.08,598000,420000,178000
SO-01629,2025-06-10,C0341,P010,1,72000,0.05,68400,48000,20400
SO-01630,2025-06-10,C0373,P011,4,27000,0,108000,64000,44000
SO-01631,2025-06-11,C0200,P005,2,180000,0.05,342000,240000,102000
SO-01632,2025-06-11,C0245,P011,11,27000,0.12,261360,176000,85360
SO-01633,2025-06-11,C0051,P012,4,320000,0.05,1216000,920000,296000
SO-01634,2025-06-11,C0402,P001,2,65000,0.03,126100,84000,42100
SO-01635,2025-06-11,C0396,P012,12,320000,0.1,3456000,2760000,696000
SO-01636,2025-06-11,C0019,P012,4,320000,0.03,1241600,920000,321600
SO-01637,2025-06-11,C0140,P001,1,65000,0,65000,42000,23000
SO-01638,2025-06-11,C0196,P004,14,47000,0.12,579040,392000,187040
SO-01639,2025-06-11,C0279,P005,2,180000,0,360000,240000,120000
SO-01640,2025-06-11,C0321,P001,4,65000,0.03,252200,168000,84200
SO-01641,2025-06-11,C0134,P006,11,130000,0.05,1358500,935000,423500
SO-01642,2025-06-11,C0099,P008,5,420000,0.05,1995000,1550000,445000
SO-01643,2025-06-11,C0244,P008,1,420000,0,420000,310000,110000
SO-01644,2025-06-11,C0120,P003,1,140000,0,140000,95000,45000
SO-01645,2025-06-12,C0053,P001,4,65000,0.05,247000,168000,79000
SO-01646,2025-06-12,C0269,P001,4,65000,0.05,247000,168000,79000
SO-01647,2025-06-12,C0374,P007,1,98000,0,98000,70000,28000
SO-01648,2025-06-12,C0223,P002,2,59000,0.03,114460,76000,38460
SO-01649,2025-06-12,C0412,P001,5,65000,0.05,308750,210000,98750
SO-01650,2025-06-12,C0161,P002,11,59000,0.08,597080,418000,179080
SO-01651,2025-06-12,C0201,P004,1,47000,0,47000,28000,19000
SO-01652,2025-06-12,C0210,P010,1,72000,0,72000,48000,24000
SO-01653,2025-06-12,C0335,P006,1,130000,0.05,123500,85000,38500
SO-01654,2025-06-12,C0167,P010,3,72000,0,216000,144000,72000
SO-01655,2025-06-12,C0194,P001,10,65000,0.12,572000,420000,152000
SO-01656,2025-06-13,C0319,P001,5,65000,0.05,308750,210000,98750
SO-01657,2025-06-13,C0295,P010,4,72000,0,288000,192000,96000
SO-01658,2025-06-13,C0164,P010,13,72000,0.1,842400,624000,218400
SO-01659,2025-06-13,C0099,P003,8,140000,0.05,1064000,760000,304000
SO-01660,2025-06-13,C0152,P009,11,690000,0.08,6982800,5720000,1262800
SO-01661,2025-06-13,C0097,P010,3,72000,0.05,205200,144000,61200
SO-01662,2025-06-13,C0226,P011,14,27000,0.08,347760,224000,123760
SO-01663,2025-06-13,C0320,P001,13,65000,0.1,760500,546000,214500
SO-01664,2025-06-13,C0171,P007,5,98000,0.03,475300,350000,125300
SO-01665,2025-06-13,C0060,P005,2,180000,0.12,316800,240000,76800
SO-01666,2025-06-13,C0045,P004,6,47000,0.12,248160,168000,80160
SO-01667,2025-06-14,C0192,P012,5,320000,0.05,1520000,1150000,370000
SO-01668,2025-06-14,C0311,P005,1,180000,0,180000,120000,60000
SO-01669,2025-06-14,C0036,P002,2,59000,0,118000,76000,42000
SO-01670,2025-06-14,C0243,P006,10,130000,0.12,1144000,850000,294000
SO-01671,2025-06-14,C0319,P010,2,72000,0.03,139680,96000,43680
SO-01672,2025-06-15,C0195,P009,3,690000,0.12,1821600,1560000,261600
SO-01673,2025-06-15,C0323,P004,12,47000,0.12,496320,336000,160320
SO-01674,2025-06-15,C0347,P004,3,47000,0,141000,84000,57000
SO-01675,2025-06-15,C0342,P004,3,47000,0.12,124080,84000,40080
SO-01676,2025-06-15,C0130,P004,3,47000,0,141000,84000,57000
SO-01677,2025-06-15,C0086,P003,2,140000,0.05,266000,190000,76000
SO-01678,2025-06-15,C0395,P004,1,47000,0,47000,28000,19000
SO-01679,2025-06-16,C0378,P004,2,47000,0,94000,56000,38000
SO-01680,2025-06-16,C0385,P003,2,140000,0.1,252000,190000,62000
SO-01681,2025-06-16,C0310,P002,10,59000,0.05,560500,380000,180500
SO-01682,2025-06-16,C0339,P006,5,130000,0,650000,425000,225000
SO-01683,2025-06-16,C0039,P004,2,47000,0.05,89300,56000,33300
SO-01684,2025-06-16,C0191,P005,2,180000,0,360000,240000,120000
SO-01685,2025-06-16,C0086,P007,2,98000,0,196000,140000,56000
SO-01686,2025-06-16,C0409,P003,1,140000,0,140000,95000,45000
SO-01687,2025-06-16,C0245,P011,7,27000,0.12,166320,112000,54320
SO-01688,2025-06-16,C0092,P001,3,65000,0,195000,126000,69000
SO-01689,2025-06-16,C0402,P010,5,72000,0.03,349200,240000,109200
SO-01690,2025-06-16,C0221,P002,1,59000,0.03,57230,38000,19230
SO-01691,2025-06-16,C0032,P006,2,130000,0,260000,170000,90000
SO-01692,2025-06-16,C0046,P007,9,98000,0.1,793800,630000,163800
SO-01693,2025-06-16,C0148,P012,5,320000,0,1600000,1150000,450000
SO-01694,2025-06-16,C0065,P011,3,27000,0.1,72900,48000,24900
SO-01695,2025-06-17,C0392,P005,8,180000,0.1,1296000,960000,336000
SO-01696,2025-06-17,C0075,P006,7,130000,0.12,800800,595000,205800
SO-01697,2025-06-17,C0084,P010,2,72000,0.03,139680,96000,43680
SO-01698,2025-06-17,C0055,P006,7,130000,0.12,800800,595000,205800
SO-01699,2025-06-17,C0313,P011,1,27000,0.05,25650,16000,9650
SO-01700,2025-06-17,C0096,P005,2,180000,0,360000,240000,120000
SO-01701,2025-06-17,C0063,P011,5,27000,0.05,128250,80000,48250
SO-01702,2025-06-17,C0315,P006,4,130000,0.03,504400,340000,164400
SO-01703,2025-06-17,C0149,P001,1,65000,0,65000,42000,23000
SO-01704,2025-06-17,C0370,P004,1,47000,0,47000,28000,19000
SO-01705,2025-06-17,C0365,P010,4,72000,0.03,279360,192000,87360
SO-01706,2025-06-18,C0274,P010,2,72000,0.05,136800,96000,40800
SO-01707,2025-06-18,C0301,P004,12,47000,0.12,496320,336000,160320
SO-01708,2025-06-18,C0027,P002,2,59000,0.03,114460,76000,38460
SO-01709,2025-06-18,C0045,P004,11,47000,0.1,465300,308000,157300
SO-01710,2025-06-18,C0277,P004,2,47000,0.03,91180,56000,35180
SO-01711,2025-06-18,C0343,P004,1,47000,0,47000,28000,19000
SO-01712,2025-06-18,C0047,P003,3,140000,0.05,399000,285000,114000
SO-01713,2025-06-18,C0191,P001,1,65000,0,65000,42000,23000
SO-01714,2025-06-18,C0174,P004,2,47000,0.03,91180,56000,35180
SO-01715,2025-06-18,C0079,P010,13,72000,0.12,823680,624000,199680
SO-01716,2025-06-18,C0184,P002,3,59000,0.05,168150,114000,54150
SO-01717,2025-06-18,C0092,P002,5,59000,0,295000,190000,105000
SO-01718,2025-06-18,C0277,P011,1,27000,0.03,26190,16000,10190
SO-01719,2025-06-18,C0203,P011,1,27000,0,27000,16000,11000
SO-01720,2025-06-18,C0323,P011,5,27000,0.12,118800,80000,38800
SO-01721,2025-06-19,C0229,P004,5,47000,0.05,223250,140000,83250
SO-01722,2025-06-19,C0398,P008,1,420000,0,420000,310000,110000
SO-01723,2025-06-19,C0319,P006,1,130000,0.05,123500,85000,38500
SO-01724,2025-06-19,C0204,P001,4,65000,0.12,228800,168000,60800
SO-01725,2025-06-19,C0045,P001,13,65000,0.08,777400,546000,231400
SO-01726,2025-06-19,C0316,P002,3,59000,0,177000,114000,63000
SO-01727,2025-06-19,C0008,P011,2,27000,0.03,52380,32000,20380
SO-01728,2025-06-19,C0107,P005,4,180000,0,720000,480000,240000
SO-01729,2025-06-19,C0131,P006,4,130000,0.1,468000,340000,128000
SO-01730,2025-06-19,C0080,P012,3,320000,0.05,912000,690000,222000
SO-01731,2025-06-19,C0021,P001,1,65000,0.03,63050,42000,21050
SO-01732,2025-06-19,C0264,P011,2,27000,0.05,51300,32000,19300
SO-01733,2025-06-19,C0038,P007,1,98000,0.03,95060,70000,25060
SO-01734,2025-06-20,C0095,P010,5,72000,0.08,331200,240000,91200
SO-01735,2025-06-20,C0063,P002,5,59000,0,295000,190000,105000
SO-01736,2025-06-20,C0122,P002,8,59000,0.1,424800,304000,120800
SO-01737,2025-06-20,C0131,P003,11,140000,0.08,1416800,1045000,371800
SO-01738,2025-06-20,C0334,P003,2,140000,0,280000,190000,90000
SO-01739,2025-06-20,C0126,P012,5,320000,0,1600000,1150000,450000
SO-01740,2025-06-20,C0331,P009,2,690000,0,1380000,1040000,340000
SO-01741,2025-06-20,C0327,P004,2,47000,0,94000,56000,38000
SO-01742,2025-06-20,C0308,P002,4,59000,0,236000,152000,84000
SO-01743,2025-06-20,C0302,P002,2,59000,0.05,112100,76000,36100
SO-01744,2025-06-21,C0399,P004,1,47000,0.05,44650,28000,16650
SO-01745,2025-06-21,C0070,P012,8,320000,0.05,2432000,1840000,592000
SO-01746,2025-06-21,C0205,P012,3,320000,0,960000,690000,270000
SO-01747,2025-06-21,C0370,P010,1,72000,0.03,69840,48000,21840
SO-01748,2025-06-21,C0382,P004,3,47000,0,141000,84000,57000
SO-01749,2025-06-21,C0224,P010,2,72000,0.03,139680,96000,43680
SO-01750,2025-06-21,C0261,P002,10,59000,0.1,531000,380000,151000
SO-01751,2025-06-22,C0079,P004,11,47000,0.12,454960,308000,146960
