HearingID,Date,CourtID,CaseType,Mode,DurationMinutes,Adjourned,TechIssue
HRG-02597,2025-04-21,CT2,Appeal,In-person,53,N,N
HRG-02598,2025-04-21,CT2,Civil,In-person,21,N,N
HRG-02599,2025-04-21,CT2,Commercial,In-person,38,N,N
HRG-02600,2025-04-21,CT2,Family,In-person,29,N,N
HRG-02601,2025-04-21,CT3,Criminal,In-person,62,N,N
HRG-02602,2025-04-21,CT3,Civil,In-person,42,N,N
HRG-02603,2025-04-21,CT3,Family,In-person,46,Y,N
HRG-02604,2025-04-21,CT3,Commercial,In-person,46,N,N
HRG-02605,2025-04-21,CT3,Civil,In-person,42,N,N
HRG-02606,2025-04-21,CT3,Criminal,In-person,76,N,N
HRG-02607,2025-04-21,CT3,Appeal,In-person,63,N,N
HRG-02608,2025-04-22,CT1,Criminal,In-person,42,N,N
HRG-02609,2025-04-22,CT1,Appeal,In-person,46,N,N
HRG-02610,2025-04-22,CT1,Civil,In-person,48,N,N
HRG-02611,2025-04-22,CT1,Civil,In-person,40,N,N
HRG-02612,2025-04-22,CT1,Commercial,In-person,38,N,N
HRG-02613,2025-04-22,CT1,Criminal,In-person,49,Y,N
HRG-02614,2025-04-22,CT1,Civil,In-person,56,N,N
HRG-02615,2025-04-22,CT1,Appeal,In-person,50,N,N
HRG-02616,2025-04-22,CT1,Commercial,In-person,27,N,N
HRG-02617,2025-04-22,CT1,Civil,Virtual,29,N,N
HRG-02618,2025-04-22,CT1,Appeal,In-person,62,N,N
HRG-02619,2025-04-22,CT1,Appeal,Virtual,39,N,Y
HRG-02620,2025-04-22,CT1,Civil,In-person,43,N,N
HRG-02621,2025-04-22,CT2,Criminal,In-person,51,Y,N
HRG-02622,2025-04-22,CT2,Commercial,In-person,47,N,N
HRG-02623,2025-04-22,CT2,Family,In-person,17,N,N
HRG-02624,2025-04-22,CT2,Criminal,In-person,43,N,N
HRG-02625,2025-04-22,CT2,Civil,In-person,64,N,N
HRG-02626,2025-04-22,CT2,Civil,Virtual,51,Y,N
HRG-02627,2025-04-22,CT2,Civil,In-person,28,N,N
HRG-02628,2025-04-22,CT2,Criminal,In-person,51,N,N
HRG-02629,2025-04-22,CT3,Family,In-person,29,N,N
HRG-02630,2025-04-22,CT3,Criminal,In-person,40,Y,N
HRG-02631,2025-04-22,CT3,Family,In-person,54,N,N
HRG-02632,2025-04-22,CT3,Criminal,In-person,30,N,N
HRG-02633,2025-04-22,CT3,Civil,In-person,37,N,N
HRG-02634,2025-04-22,CT3,Criminal,In-person,53,Y,N
HRG-02635,2025-04-22,CT3,Commercial,In-person,54,Y,N
HRG-02636,2025-04-22,CT3,Criminal,In-person,47,N,N
HRG-02637,2025-04-22,CT3,Family,In-person,75,N,N
HRG-02638,2025-04-22,CT3,Civil,In-person,55,Y,N
HRG-02639,2025-04-22,CT3,Criminal,In-person,43,Y,N
HRG-02640,2025-04-22,CT3,Criminal,In-person,101,N,N
HRG-02641,2025-04-22,CT3,Civil,In-person,51,N,N
HRG-02642,2025-04-22,CT3,Appeal,In-person,53,Y,N
HRG-02643,2025-04-23,CT1,Family,In-person,77,N,N
HRG-02644,2025-04-23,CT1,Civil,In-person,48,N,N
HRG-02645,2025-04-23,CT1,Criminal,In-person,53,Y,N
HRG-02646,2025-04-23,CT1,Civil,Virtual,18,N,N
HRG-02647,2025-04-23,CT1,Civil,Virtual,50,N,N
HRG-02648,2025-04-23,CT1,Commercial,In-person,87,N,N
HRG-02649,2025-04-23,CT1,Commercial,In-person,36,N,N
HRG-02650,2025-04-23,CT1,Family,In-person,49,N,N
HRG-02651,2025-04-23,CT1,Family,In-person,48,N,N
HRG-02652,2025-04-23,CT1,Criminal,In-person,37,N,N
HRG-02653,2025-04-23,CT1,Commercial,In-person,49,N,N
HRG-02654,2025-04-23,CT1,Civil,In-person,43,N,N
HRG-02655,2025-04-23,CT1,Civil,In-person,42,Y,N
HRG-02656,2025-04-23,CT2,Appeal,In-person,58,N,N
HRG-02657,2025-04-23,CT2,Family,In-person,35,Y,N
HRG-02658,2025-04-23,CT2,Civil,In-person,56,N,N
HRG-02659,2025-04-23,CT2,Commercial,In-person,34,Y,N
HRG-02660,2025-04-23,CT2,Criminal,In-person,16,Y,N
HRG-02661,2025-04-23,CT2,Family,In-person,33,N,N
HRG-02662,2025-04-23,CT2,Family,In-person,49,Y,N
HRG-02663,2025-04-23,CT2,Appeal,Virtual,46,Y,Y
HRG-02664,2025-04-23,CT2,Criminal,In-person,41,Y,N
HRG-02665,2025-04-23,CT2,Commercial,In-person,43,Y,N
HRG-02666,2025-04-23,CT3,Commercial,In-person,50,N,N
HRG-02667,2025-04-23,CT3,Civil,In-person,31,Y,N
HRG-02668,2025-04-23,CT3,Commercial,In-person,34,N,N
HRG-02669,2025-04-23,CT3,Civil,In-person,54,N,N
HRG-02670,2025-04-23,CT3,Criminal,In-person,49,N,N
HRG-02671,2025-04-23,CT3,Commercial,In-person,36,N,N
HRG-02672,2025-04-23,CT3,Commercial,In-person,42,N,N
HRG-02673,2025-04-23,CT3,Commercial,In-person,18,N,N
HRG-02674,2025-04-23,CT3,Civil,In-person,36,N,N
HRG-02675,2025-04-23,CT3,Civil,In-person,22,N,N
HRG-02676,2025-04-23,CT3,Criminal,In-person,53,N,N
HRG-02677,2025-04-24,CT1,Civil,In-person,29,Y,N
HRG-02678,2025-04-24,CT1,Appeal,In-person,43,N,N
HRG-02679,2025-04-24,CT1,Civil,In-person,57,N,N
HRG-02680,2025-04-24,CT1,Civil,In-person,56,N,N
HRG-02681,2025-04-24,CT1,Family,In-person,60,N,N
HRG-02682,2025-04-24,CT1,Civil,In-person,37,Y,N
HRG-02683,2025-04-24,CT1,Criminal,In-person,49,N,N
HRG-02684,2025-04-24,CT1,Appeal,In-person,46,N,N
HRG-02685,2025-04-24,CT1,Criminal,Hybrid,54,N,N
HRG-02686,2025-04-24,CT1,Commercial,In-person,59,N,N
HRG-02687,2025-04-24,CT1,Commercial,In-person,39,N,N
HRG-02688,2025-04-24,CT1,Civil,In-person,32,N,N
HRG-02689,2025-04-24,CT1,Family,In-person,66,Y,N
HRG-02690,2025-04-24,CT1,Appeal,In-person,53,Y,N
HRG-02691,2025-04-24,CT1,Criminal,In-person,51,N,N
HRG-02692,2025-04-24,CT1,Commercial,In-person,46,N,N
HRG-02693,2025-04-24,CT1,Family,In-person,61,N,N
HRG-02694,2025-04-24,CT1,Civil,Virtual,49,N,N
HRG-02695,2025-04-24,CT2,Commercial,In-person,32,N,N
HRG-02696,2025-04-24,CT2,Appeal,In-person,38,N,N
HRG-02697,2025-04-24,CT2,Civil,In-person,21,N,N
HRG-02698,2025-04-24,CT2,Civil,Virtual,43,N,N
HRG-02699,2025-04-24,CT2,Civil,In-person,57,Y,N
HRG-02700,2025-04-24,CT2,Civil,In-person,73,N,N
HRG-02701,2025-04-24,CT2,Civil,Virtual,65,N,N
HRG-02702,2025-04-24,CT2,Civil,In-person,52,Y,N
HRG-02703,2025-04-24,CT3,Criminal,In-person,70,N,N
HRG-02704,2025-04-24,CT3,Criminal,In-person,33,Y,N
HRG-02705,2025-04-24,CT3,Commercial,In-person,56,N,N
HRG-02706,2025-04-24,CT3,Criminal,In-person,35,Y,N
HRG-02707,2025-04-24,CT3,Civil,In-person,52,N,N
HRG-02708,2025-04-24,CT3,Civil,In-person,38,Y,N
HRG-02709,2025-04-24,CT3,Family,In-person,15,N,N
HRG-02710,2025-04-24,CT3,Civil,In-person,80,N,N
HRG-02711,2025-04-24,CT3,Commercial,In-person,57,N,N
HRG-02712,2025-04-24,CT3,Civil,In-person,16,N,N
HRG-02713,2025-04-24,CT3,Civil,In-person,53,N,N
HRG-02714,2025-04-25,CT1,Civil,In-person,71,N,N
HRG-02715,2025-04-25,CT1,Civil,In-person,50,Y,N
HRG-02716,2025-04-25,CT1,Family,In-person,42,N,N
HRG-02717,2025-04-25,CT1,Criminal,In-person,45,N,N
HRG-02718,2025-04-25,CT1,Criminal,In-person,21,N,N
HRG-02719,2025-04-25,CT1,Civil,In-person,52,N,N
HRG-02720,2025-04-25,CT1,Criminal,In-person,70,N,N
HRG-02721,2025-04-25,CT1,Civil,In-person,68,N,N
HRG-02722,2025-04-25,CT1,Civil,Virtual,46,Y,N
HRG-02723,2025-04-25,CT1,Civil,In-person,51,N,N
HRG-02724,2025-04-25,CT1,Family,In-person,39,N,N
HRG-02725,2025-04-25,CT1,Civil,In-person,50,N,N
HRG-02726,2025-04-25,CT1,Civil,In-person,53,Y,N
HRG-02727,2025-04-25,CT2,Criminal,In-person,51,N,N
HRG-02728,2025-04-25,CT2,Criminal,In-person,36,N,N
HRG-02729,2025-04-25,CT2,Commercial,In-person,50,N,N
HRG-02730,2025-04-25,CT2,Criminal,In-person,51,N,N
HRG-02731,2025-04-25,CT2,Criminal,Virtual,38,N,N
HRG-02732,2025-04-25,CT2,Commercial,Virtual,40,N,N
HRG-02733,2025-04-25,CT2,Civil,In-person,56,Y,N
HRG-02734,2025-04-25,CT2,Family,In-person,54,N,N
HRG-02735,2025-04-25,CT2,Criminal,In-person,33,N,N
HRG-02736,2025-04-25,CT2,Civil,Hybrid,59,N,N
HRG-02737,2025-04-25,CT3,Criminal,In-person,60,N,N
HRG-02738,2025-04-25,CT3,Civil,In-person,26,N,N
HRG-02739,2025-04-25,CT3,Criminal,In-person,69,N,N
HRG-02740,2025-04-25,CT3,Appeal,In-person,60,N,N
HRG-02741,2025-04-25,CT3,Civil,In-person,33,N,N
HRG-02742,2025-04-25,CT3,Civil,In-person,43,N,N
HRG-02743,2025-04-25,CT3,Appeal,In-person,47,N,N
HRG-02744,2025-04-25,CT3,Family,In-person,42,N,N
HRG-02745,2025-04-25,CT3,Criminal,In-person,61,N,N
HRG-02746,2025-04-25,CT3,Family,In-person,41,N,N
HRG-02747,2025-04-25,CT3,Criminal,In-person,43,N,N
HRG-02748,2025-04-25,CT3,Civil,In-person,32,Y,N
HRG-02749,2025-04-28,CT1,Civil,In-person,24,N,N
HRG-02750,2025-04-28,CT1,Civil,In-person,47,N,N
HRG-02751,2025-04-28,CT1,Criminal,In-person,44,N,N
HRG-02752,2025-04-28,CT1,Commercial,In-person,43,N,N
HRG-02753,2025-04-28,CT1,Civil,In-person,67,N,N
HRG-02754,2025-04-28,CT1,Commercial,In-person,39,Y,N
HRG-02755,2025-04-28,CT1,Criminal,Virtual,56,N,N
HRG-02756,2025-04-28,CT1,Family,In-person,70,N,N
HRG-02757,2025-04-28,CT1,Commercial,Hybrid,56,N,Y
HRG-02758,2025-04-28,CT1,Civil,In-person,30,N,N
HRG-02759,2025-04-28,CT1,Civil,Hybrid,49,N,N
HRG-02760,2025-04-28,CT1,Appeal,In-person,59,Y,N
HRG-02761,2025-04-28,CT1,Family,Virtual,13,N,Y
HRG-02762,2025-04-28,CT1,Commercial,In-person,64,N,N
HRG-02763,2025-04-28,CT1,Family,In-person,51,N,N
HRG-02764,2025-04-28,CT2,Family,Hybrid,27,N,N
HRG-02765,2025-04-28,CT2,Commercial,In-person,55,Y,N
HRG-02766,2025-04-28,CT2,Civil,In-person,48,Y,N
HRG-02767,2025-04-28,CT2,Civil,In-person,52,Y,N
HRG-02768,2025-04-28,CT2,Criminal,In-person,55,N,N
HRG-02769,2025-04-28,CT2,Criminal,In-person,43,N,N
HRG-02770,2025-04-28,CT2,Commercial,Virtual,53,N,N
HRG-02771,2025-04-28,CT2,Criminal,Hybrid,56,N,N
HRG-02772,2025-04-28,CT3,Commercial,In-person,66,N,N
HRG-02773,2025-04-28,CT3,Commercial,In-person,49,N,N
HRG-02774,2025-04-28,CT3,Civil,In-person,51,N,N
HRG-02775,2025-04-28,CT3,Criminal,In-person,61,Y,N
HRG-02776,2025-04-28,CT3,Family,In-person,30,Y,N
HRG-02777,2025-04-28,CT3,Commercial,In-person,36,N,N
HRG-02778,2025-04-28,CT3,Criminal,In-person,21,N,N
HRG-02779,2025-04-28,CT3,Criminal,In-person,62,N,N
HRG-02780,2025-04-28,CT3,Civil,In-person,49,N,N
HRG-02781,2025-04-28,CT3,Family,In-person,35,N,N
HRG-02782,2025-04-28,CT3,Commercial,In-person,22,N,N
HRG-02783,2025-04-29,CT1,Commercial,Hybrid,53,Y,Y
HRG-02784,2025-04-29,CT1,Family,In-person,48,N,N
HRG-02785,2025-04-29,CT1,Appeal,In-person,64,N,N
HRG-02786,2025-04-29,CT1,Appeal,In-person,20,N,N
HRG-02787,2025-04-29,CT1,Civil,In-person,50,N,N
HRG-02788,2025-04-29,CT1,Criminal,In-person,46,Y,N
HRG-02789,2025-04-29,CT1,Appeal,In-person,36,N,N
HRG-02790,2025-04-29,CT1,Civil,In-person,67,N,N
HRG-02791,2025-04-29,CT1,Civil,Hybrid,42,Y,N
HRG-02792,2025-04-29,CT1,Civil,In-person,70,Y,N
HRG-02793,2025-04-29,CT1,Family,Hybrid,35,N,N
HRG-02794,2025-04-29,CT1,Civil,In-person,30,N,N
HRG-02795,2025-04-29,CT1,Commercial,In-person,49,N,N
HRG-02796,2025-04-29,CT2,Commercial,In-person,51,N,N
HRG-02797,2025-04-29,CT2,Civil,In-person,46,N,N
HRG-02798,2025-04-29,CT2,Civil,In-person,43,N,N
HRG-02799,2025-04-29,CT2,Civil,In-person,45,Y,N
HRG-02800,2025-04-29,CT2,Family,In-person,35,N,N
HRG-02801,2025-04-29,CT2,Civil,Virtual,16,Y,Y
HRG-02802,2025-04-29,CT2,Civil,In-person,42,Y,N
HRG-02803,2025-04-29,CT2,Criminal,In-person,55,Y,N
HRG-02804,2025-04-29,CT2,Commercial,Virtual,48,N,N
HRG-02805,2025-04-29,CT2,Criminal,Virtual,48,N,N
HRG-02806,2025-04-29,CT2,Appeal,In-person,51,N,N
HRG-02807,2025-04-29,CT3,Appeal,In-person,44,N,N
HRG-02808,2025-04-29,CT3,Commercial,In-person,40,Y,N
HRG-02809,2025-04-29,CT3,Criminal,In-person,70,N,N
HRG-02810,2025-04-29,CT3,Criminal,In-person,25,N,N
HRG-02811,2025-04-29,CT3,Civil,In-person,27,N,N
HRG-02812,2025-04-29,CT3,Commercial,In-person,50,N,N
HRG-02813,2025-04-29,CT3,Family,In-person,41,N,N
HRG-02814,2025-04-29,CT3,Criminal,In-person,67,Y,N
HRG-02815,2025-04-29,CT3,Criminal,In-person,68,N,N
HRG-02816,2025-04-29,CT3,Criminal,In-person,45,N,N
HRG-02817,2025-04-29,CT3,Criminal,In-person,59,Y,N
HRG-02818,2025-04-29,CT3,Criminal,In-person,52,N,N
HRG-02819,2025-04-29,CT3,Criminal,In-person,30,Y,N
HRG-02820,2025-04-29,CT3,Civil,In-person,56,N,N
HRG-02821,2025-04-30,CT1,Criminal,In-person,25,N,N
HRG-02822,2025-04-30,CT1,Civil,In-person,35,N,N
HRG-02823,2025-04-30,CT1,Criminal,In-person,59,N,N
HRG-02824,2025-04-30,CT1,Civil,Virtual,32,Y,N
HRG-02825,2025-04-30,CT1,Criminal,In-person,58,N,N
HRG-02826,2025-04-30,CT1,Family,In-person,45,Y,N
HRG-02827,2025-04-30,CT1,Commercial,In-person,44,N,N
HRG-02828,2025-04-30,CT1,Criminal,In-person,35,Y,N
HRG-02829,2025-04-30,CT1,Commercial,In-person,46,N,N
HRG-02830,2025-04-30,CT1,Civil,Virtual,58,N,N
HRG-02831,2025-04-30,CT2,Civil,Virtual,48,N,N
HRG-02832,2025-04-30,CT2,Civil,In-person,10,N,N
HRG-02833,2025-04-30,CT2,Civil,In-person,14,N,N
HRG-02834,2025-04-30,CT2,Civil,In-person,38,N,N
HRG-02835,2025-04-30,CT2,Criminal,In-person,59,Y,N
HRG-02836,2025-04-30,CT2,Civil,In-person,52,N,N
HRG-02837,2025-04-30,CT2,Civil,In-person,47,N,N
HRG-02838,2025-04-30,CT2,Family,In-person,51,N,N
HRG-02839,2025-04-30,CT2,Civil,Virtual,62,Y,N
HRG-02840,2025-04-30,CT2,Commercial,In-person,35,N,N
HRG-02841,2025-04-30,CT2,Civil,In-person,67,Y,N
HRG-02842,2025-04-30,CT2,Criminal,In-person,44,N,N
HRG-02843,2025-04-30,CT3,Civil,In-person,53,Y,N
HRG-02844,2025-04-30,CT3,Family,In-person,44,Y,N
HRG-02845,2025-04-30,CT3,Civil,In-person,52,N,N
HRG-02846,2025-04-30,CT3,Civil,In-person,44,N,N
HRG-02847,2025-04-30,CT3,Appeal,In-person,45,N,N
HRG-02848,2025-04-30,CT3,Family,In-person,64,N,N
HRG-02849,2025-04-30,CT3,Commercial,In-person,72,N,N
HRG-02850,2025-04-30,CT3,Criminal,In-person,57,N,N
HRG-02851,2025-04-30,CT3,Commercial,In-person,62,N,N
HRG-02852,2025-04-30,CT3,Family,In-person,29,Y,N
HRG-02853,2025-04-30,CT3,Family,In-person,68,Y,N
HRG-02854,2025-04-30,CT3,Criminal,In-person,48,N,N
HRG-02855,2025-05-01,CT1,Civil,In-person,26,N,N
HRG-02856,2025-05-01,CT1,Criminal,Hybrid,22,Y,N
HRG-02857,2025-05-01,CT1,Criminal,In-person,64,Y,N
HRG-02858,2025-05-01,CT1,Family,In-person,49,N,N
HRG-02859,2025-05-01,CT1,Criminal,In-person,39,N,N
HRG-02860,2025-05-01,CT1,Family,In-person,34,N,N
HRG-02861,2025-05-01,CT1,Criminal,In-person,40,N,N
HRG-02862,2025-05-01,CT1,Family,In-person,75,Y,N
HRG-02863,2025-05-01,CT1,Family,In-person,32,N,N
HRG-02864,2025-05-01,CT1,Appeal,Virtual,44,N,N
HRG-02865,2025-05-01,CT1,Family,In-person,43,N,N
HRG-02866,2025-05-01,CT1,Appeal,In-person,62,N,N
HRG-02867,2025-05-01,CT1,Civil,In-person,36,Y,N
HRG-02868,2025-05-01,CT1,Criminal,In-person,76,N,N
HRG-02869,2025-05-01,CT1,Commercial,In-person,45,N,N
HRG-02870,2025-05-01,CT1,Criminal,In-person,59,N,N
HRG-02871,2025-05-01,CT2,Appeal,In-person,20,N,N
HRG-02872,2025-05-01,CT2,Commercial,In-person,55,N,N
HRG-02873,2025-05-01,CT2,Civil,In-person,88,N,N
HRG-02874,2025-05-01,CT2,Commercial,In-person,47,N,N
HRG-02875,2025-05-01,CT2,Appeal,In-person,68,N,N
HRG-02876,2025-05-01,CT2,Appeal,In-person,26,N,N
HRG-02877,2025-05-01,CT2,Family,Virtual,36,N,N
HRG-02878,2025-05-01,CT2,Civil,In-person,44,N,N
HRG-02879,2025-05-01,CT2,Civil,In-person,47,Y,N
HRG-02880,2025-05-01,CT2,Commercial,In-person,43,Y,N
HRG-02881,2025-05-01,CT3,Appeal,In-person,74,Y,N
HRG-02882,2025-05-01,CT3,Civil,In-person,50,Y,N
HRG-02883,2025-05-01,CT3,Civil,In-person,47,N,N
HRG-02884,2025-05-01,CT3,Family,In-person,47,Y,N
HRG-02885,2025-05-01,CT3,Commercial,In-person,60,N,N
HRG-02886,2025-05-01,CT3,Commercial,In-person,55,Y,N
HRG-02887,2025-05-01,CT3,Civil,In-person,75,N,N
HRG-02888,2025-05-01,CT3,Civil,In-person,60,N,N
HRG-02889,2025-05-01,CT3,Civil,In-person,51,N,N
HRG-02890,2025-05-01,CT3,Appeal,In-person,37,Y,N
HRG-02891,2025-05-02,CT1,Family,In-person,68,Y,N
HRG-02892,2025-05-02,CT1,Criminal,In-person,31,N,N
HRG-02893,2025-05-02,CT1,Civil,In-person,64,N,N
HRG-02894,2025-05-02,CT1,Criminal,In-person,47,N,N
HRG-02895,2025-05-02,CT1,Family,In-person,63,Y,N
HRG-02896,2025-05-02,CT1,Commercial,In-person,63,N,N
HRG-02897,2025-05-02,CT1,Civil,In-person,28,Y,N
HRG-02898,2025-05-02,CT1,Commercial,In-person,54,N,N
HRG-02899,2025-05-02,CT1,Appeal,In-person,31,N,N
HRG-02900,2025-05-02,CT1,Criminal,In-person,46,N,N
HRG-02901,2025-05-02,CT1,Commercial,In-person,43,N,N
HRG-02902,2025-05-02,CT1,Family,In-person,53,N,N
HRG-02903,2025-05-02,CT1,Commercial,In-person,40,N,N
HRG-02904,2025-05-02,CT2,Criminal,In-person,34,Y,N
HRG-02905,2025-05-02,CT2,Criminal,In-person,68,N,N
HRG-02906,2025-05-02,CT2,Commercial,In-person,47,Y,N
HRG-02907,2025-05-02,CT2,Commercial,In-person,32,N,N
HRG-02908,2025-05-02,CT2,Civil,In-person,24,N,N
HRG-02909,2025-05-02,CT2,Civil,In-person,49,N,N
HRG-02910,2025-05-02,CT2,Family,In-person,41,N,N
HRG-02911,2025-05-02,CT2,Civil,In-person,61,N,N
HRG-02912,2025-05-02,CT3,Appeal,In-person,53,N,N
HRG-02913,2025-05-02,CT3,Family,In-person,49,Y,N
HRG-02914,2025-05-02,CT3,Appeal,In-person,48,N,N
HRG-02915,2025-05-02,CT3,Family,In-person,43,N,N
HRG-02916,2025-05-02,CT3,Criminal,In-person,33,N,N
HRG-02917,2025-05-02,CT3,Commercial,In-person,48,N,N
HRG-02918,2025-05-02,CT3,Civil,In-person,62,N,N
HRG-02919,2025-05-02,CT3,Civil,In-person,47,N,N
HRG-02920,2025-05-02,CT3,Commercial,In-person,68,N,N
HRG-02921,2025-05-02,CT3,Civil,In-person,59,Y,N
HRG-02922,2025-05-02,CT3,Criminal,Virtual,35,N,N
HRG-02923,2025-05-02,CT3,Civil,In-person,53,N,N
HRG-02924,2025-05-02,CT3,Criminal,In-person,83,Y,N
HRG-02925,2025-05-05,CT1,Commercial,In-person,50,Y,N
HRG-02926,2025-05-05,CT1,Appeal,Hybrid,23,N,N
HRG-02927,2025-05-05,CT1,Criminal,In-person,56,N,N
HRG-02928,2025-05-05,CT1,Family,Virtual,47,N,N
HRG-02929,2025-05-05,CT1,Criminal,In-person,47,N,N
HRG-02930,2025-05-05,CT1,Family,In-person,65,Y,N
HRG-02931,2025-05-05,CT1,Civil,In-person,46,Y,N
HRG-02932,2025-05-05,CT1,Criminal,In-person,30,N,N
HRG-02933,2025-05-05,CT1,Civil,In-person,46,N,N
HRG-02934,2025-05-05,CT1,Appeal,In-person,41,N,N
HRG-02935,2025-05-05,CT1,Civil,In-person,34,N,N
HRG-02936,2025-05-05,CT1,Criminal,In-person,52,N,N
HRG-02937,2025-05-05,CT1,Civil,In-person,39,Y,N
HRG-02938,2025-05-05,CT1,Commercial,In-person,54,N,N
HRG-02939,2025-05-05,CT2,Civil,In-person,53,Y,N
HRG-02940,2025-05-05,CT2,Civil,In-person,65,N,N
HRG-02941,2025-05-05,CT2,Civil,In-person,53,N,N
HRG-02942,2025-05-05,CT2,Appeal,In-person,47,N,N
HRG-02943,2025-05-05,CT2,Appeal,In-person,25,N,N
HRG-02944,2025-05-05,CT2,Criminal,In-person,16,Y,N
HRG-02945,2025-05-05,CT3,Criminal,In-person,64,N,N
HRG-02946,2025-05-05,CT3,Civil,In-person,69,N,N
HRG-02947,2025-05-05,CT3,Criminal,In-person,68,N,N
HRG-02948,2025-05-05,CT3,Civil,In-person,33,N,N
HRG-02949,2025-05-05,CT3,Family,In-person,41,N,N
HRG-02950,2025-05-05,CT3,Family,In-person,50,N,N
HRG-02951,2025-05-05,CT3,Commercial,In-person,58,N,N
HRG-02952,2025-05-05,CT3,Family,In-person,50,Y,N
HRG-02953,2025-05-05,CT3,Criminal,In-person,28,N,N
HRG-02954,2025-05-05,CT3,Criminal,In-person,58,N,N
HRG-02955,2025-05-06,CT1,Criminal,Hybrid,18,N,N
HRG-02956,2025-05-06,CT1,Family,In-person,34,N,N
HRG-02957,2025-05-06,CT1,Civil,In-person,58,N,N
HRG-02958,2025-05-06,CT1,Commercial,In-person,49,N,N
HRG-02959,2025-05-06,CT1,Civil,Hybrid,12,N,N
HRG-02960,2025-05-06,CT1,Civil,In-person,65,N,N
HRG-02961,2025-05-06,CT1,Commercial,Virtual,29,N,Y
HRG-02962,2025-05-06,CT1,Civil,Virtual,10,N,N
HRG-02963,2025-05-06,CT1,Commercial,In-person,37,Y,N
HRG-02964,2025-05-06,CT1,Criminal,Virtual,35,N,N
HRG-02965,2025-05-06,CT2,Commercial,Virtual,29,N,N
HRG-02966,2025-05-06,CT2,Civil,In-person,33,N,N
HRG-02967,2025-05-06,CT2,Civil,In-person,47,Y,N
HRG-02968,2025-05-06,CT2,Criminal,In-person,69,Y,N
HRG-02969,2025-05-06,CT2,Commercial,In-person,48,N,N
HRG-02970,2025-05-06,CT2,Criminal,In-person,41,N,N
HRG-02971,2025-05-06,CT2,Appeal,In-person,26,N,N
HRG-02972,2025-05-06,CT2,Civil,In-person,59,Y,N
HRG-02973,2025-05-06,CT3,Civil,In-person,62,N,N
HRG-02974,2025-05-06,CT3,Commercial,In-person,89,Y,N
HRG-02975,2025-05-06,CT3,Criminal,In-person,11,N,N
HRG-02976,2025-05-06,CT3,Civil,In-person,68,N,N
HRG-02977,2025-05-06,CT3,Criminal,In-person,33,N,N
HRG-02978,2025-05-06,CT3,Appeal,In-person,55,N,N
HRG-02979,2025-05-06,CT3,Criminal,In-person,32,N,N
HRG-02980,2025-05-06,CT3,Civil,In-person,51,N,N
HRG-02981,2025-05-06,CT3,Commercial,In-person,67,N,N
HRG-02982,2025-05-06,CT3,Criminal,In-person,29,N,N
HRG-02983,2025-05-07,CT1,Family,In-person,25,N,N
HRG-02984,2025-05-07,CT1,Appeal,In-person,51,Y,N
HRG-02985,2025-05-07,CT1,Criminal,In-person,48,Y,N
HRG-02986,2025-05-07,CT1,Commercial,In-person,50,N,N
HRG-02987,2025-05-07,CT1,Family,In-person,62,N,N
HRG-02988,2025-05-07,CT1,Criminal,In-person,54,Y,N
HRG-02989,2025-05-07,CT1,Appeal,In-person,35,N,N
HRG-02990,2025-05-07,CT1,Commercial,In-person,34,Y,N
HRG-02991,2025-05-07,CT1,Appeal,In-person,56,N,N
HRG-02992,2025-05-07,CT1,Criminal,In-person,63,Y,N
HRG-02993,2025-05-07,CT1,Criminal,Hybrid,19,N,N
HRG-02994,2025-05-07,CT1,Criminal,In-person,39,Y,N
HRG-02995,2025-05-07,CT1,Commercial,In-person,54,N,N
HRG-02996,2025-05-07,CT1,Civil,In-person,44,Y,N
HRG-02997,2025-05-07,CT1,Criminal,Virtual,47,N,N
HRG-02998,2025-05-07,CT1,Criminal,Hybrid,23,N,N
HRG-02999,2025-05-07,CT2,Family,In-person,38,N,N
HRG-03000,2025-05-07,CT2,Family,Virtual,24,N,N
HRG-03001,2025-05-07,CT2,Criminal,In-person,40,Y,N
HRG-03002,2025-05-07,CT2,Commercial,In-person,49,N,N
HRG-03003,2025-05-07,CT2,Criminal,In-person,39,N,N
HRG-03004,2025-05-07,CT2,Commercial,In-person,43,Y,N
HRG-03005,2025-05-07,CT2,Commercial,In-person,29,N,N
HRG-03006,2025-05-07,CT2,Civil,In-person,53,N,N
HRG-03007,2025-05-07,CT2,Commercial,In-person,10,N,N
HRG-03008,2025-05-07,CT3,Civil,In-person,12,Y,N
HRG-03009,2025-05-07,CT3,Civil,In-person,55,N,N
HRG-03010,2025-05-07,CT3,Civil,In-person,45,N,N
HRG-03011,2025-05-07,CT3,Criminal,Virtual,37,N,N
HRG-03012,2025-05-07,CT3,Appeal,In-person,58,N,N
HRG-03013,2025-05-07,CT3,Commercial,In-person,89,N,N
HRG-03014,2025-05-07,CT3,Civil,In-person,35,Y,N
HRG-03015,2025-05-07,CT3,Family,In-person,65,N,N
HRG-03016,2025-05-07,CT3,Civil,In-person,41,N,N
HRG-03017,2025-05-07,CT3,Commercial,In-person,61,N,N
HRG-03018,2025-05-07,CT3,Civil,In-person,22,N,N
HRG-03019,2025-05-07,CT3,Criminal,In-person,46,Y,N
HRG-03020,2025-05-08,CT1,Appeal,In-person,69,Y,N
HRG-03021,2025-05-08,CT1,Civil,In-person,60,Y,N
