ShipmentID,ShipDate,DeliveredDate,RouteID,Carrier,WeightKg,PromisedDays,ActualDays,OnTime,FreightCostNGN
SHP-2025-00967,2025-04-25,2025-04-26,R06,Fleet A,1408,1,1,Y,92062
SHP-2025-00968,2025-04-25,2025-04-26,R08,Fleet A,1103,1,1,Y,248683
SHP-2025-00969,2025-04-25,2025-04-26,R08,Partner Haulage,2727,1,1,Y,677559
SHP-2025-00970,2025-04-25,2025-04-26,R05,Partner Haulage,1015,1,1,Y,304616
SHP-2025-00971,2025-04-25,2025-04-27,R10,Partner Haulage,1848,2,2,Y,665857
SHP-2025-00972,2025-04-25,2025-04-27,R04,Fleet B,2652,2,2,Y,968587
SHP-2025-00973,2025-04-25,2025-04-27,R01,Fleet A,2577,2,2,Y,1033888
SHP-2025-00974,2025-04-25,2025-04-26,R08,Fleet A,3384,1,1,Y,770033
SHP-2025-00975,2025-04-25,2025-04-28,R02,Partner Haulage,1540,2,3,N,535411
SHP-2025-00976,2025-04-27,2025-04-28,R06,Fleet B,1562,1,1,Y,108648
SHP-2025-00977,2025-04-27,2025-04-28,R07,Fleet A,2988,1,1,Y,464389
SHP-2025-00978,2025-04-27,2025-04-30,R09,Fleet A,1902,3,3,Y,1297964
SHP-2025-00979,2025-04-27,2025-05-01,R10,Fleet B,1130,2,4,N,383296
SHP-2025-00980,2025-04-27,2025-04-28,R05,Fleet A,1414,1,1,Y,410662
SHP-2025-00981,2025-04-27,2025-04-29,R04,Fleet B,2212,2,2,Y,790193
SHP-2025-00982,2025-04-27,2025-04-29,R04,Partner Haulage,768,2,2,Y,260582
SHP-2025-00983,2025-04-27,2025-04-29,R10,Fleet A,2620,2,2,Y,886003
SHP-2025-00984,2025-04-27,2025-04-29,R04,Fleet B,1323,2,2,Y,476167
SHP-2025-00985,2025-04-28,2025-04-29,R05,Fleet B,1030,1,1,Y,274789
SHP-2025-00986,2025-04-28,2025-04-30,R01,Fleet A,887,2,2,Y,375667
SHP-2025-00987,2025-04-28,2025-04-29,R05,Fleet A,2343,1,1,Y,654870
SHP-2025-00988,2025-04-28,2025-04-29,R06,Partner Haulage,947,1,1,Y,71394
SHP-2025-00989,2025-04-28,2025-04-29,R05,Partner Haulage,2570,1,1,Y,695502
SHP-2025-00990,2025-04-28,2025-04-29,R05,Fleet B,1348,1,1,Y,402337
SHP-2025-00991,2025-04-28,2025-04-29,R06,Fleet A,1123,1,1,Y,83151
SHP-2025-00992,2025-04-28,2025-04-29,R08,Fleet B,593,1,1,Y,147039
SHP-2025-00993,2025-04-28,2025-04-29,R03,Partner Haulage,2528,1,1,Y,255717
SHP-2025-00994,2025-04-28,2025-04-29,R03,Fleet B,1009,1,1,Y,106168
SHP-2025-00995,2025-04-29,2025-05-01,R02,Fleet B,3718,2,2,Y,1232324
SHP-2025-00996,2025-04-29,2025-05-02,R09,Fleet A,1220,3,3,Y,769819
SHP-2025-00997,2025-04-29,2025-05-01,R10,Fleet A,999,2,2,Y,370814
SHP-2025-00998,2025-04-29,2025-05-03,R08,Partner Haulage,2441,1,4,N,568970
SHP-2025-00999,2025-04-29,2025-05-03,R01,Fleet A,1865,2,4,N,732287
SHP-2025-01000,2025-04-29,2025-05-01,R10,Fleet B,340,2,2,Y,129287
SHP-2025-01001,2025-04-29,2025-04-30,R06,Fleet A,590,1,1,Y,49574
SHP-2025-01002,2025-04-29,2025-05-01,R04,Fleet B,3140,2,2,Y,1097594
SHP-2025-01003,2025-04-29,2025-05-03,R05,Fleet B,3319,1,4,N,880027
SHP-2025-01004,2025-04-29,2025-04-30,R07,Fleet B,1057,1,1,Y,172588
SHP-2025-01005,2025-04-29,2025-04-30,R08,Fleet A,1120,1,1,Y,262535
SHP-2025-01006,2025-04-29,2025-05-04,R09,Fleet A,3243,3,5,N,1823607
SHP-2025-01007,2025-04-30,2025-05-01,R07,Fleet A,974,1,1,Y,160211
SHP-2025-01008,2025-04-30,2025-05-01,R06,Fleet B,1999,1,1,Y,126560
SHP-2025-01009,2025-04-30,2025-05-02,R10,Fleet A,900,2,2,Y,308658
SHP-2025-01010,2025-04-30,2025-05-03,R09,Partner Haulage,2188,3,3,Y,1370907
SHP-2025-01011,2025-04-30,2025-05-02,R02,Fleet A,1298,2,2,Y,438697
SHP-2025-01012,2025-04-30,2025-05-02,R10,Fleet B,1396,2,2,Y,440547
SHP-2025-01013,2025-04-30,2025-05-02,R02,Partner Haulage,1648,2,2,Y,514368
SHP-2025-01014,2025-04-30,2025-05-02,R01,Fleet B,2121,2,2,Y,924529
SHP-2025-01015,2025-04-30,2025-05-01,R08,Fleet A,1058,1,1,Y,268166
SHP-2025-01016,2025-04-30,2025-05-03,R09,Fleet B,993,3,3,Y,664227
SHP-2025-01017,2025-05-01,2025-05-02,R07,Fleet A,1212,1,1,Y,194775
SHP-2025-01018,2025-05-01,2025-05-06,R01,Fleet A,1828,2,5,N,754790
SHP-2025-01019,2025-05-01,2025-05-04,R02,Fleet B,2231,2,3,N,831672
SHP-2025-01020,2025-05-01,2025-05-02,R06,Partner Haulage,2066,1,1,Y,136708
SHP-2025-01021,2025-05-01,2025-05-02,R03,Fleet A,655,1,1,Y,74196
SHP-2025-01022,2025-05-01,2025-05-02,R06,Fleet A,1727,1,1,Y,112851
SHP-2025-01023,2025-05-01,2025-05-02,R07,Partner Haulage,2211,1,1,Y,321772
SHP-2025-01024,2025-05-01,2025-05-02,R08,Fleet A,2723,1,1,Y,691964
SHP-2025-01025,2025-05-01,2025-05-03,R01,Fleet A,1553,2,2,Y,686702
SHP-2025-01026,2025-05-01,2025-05-02,R08,Fleet A,2806,1,1,Y,700104
SHP-2025-01027,2025-05-01,2025-05-02,R03,Fleet A,2348,1,1,Y,234481
SHP-2025-01028,2025-05-01,2025-05-06,R02,Fleet A,2686,2,5,N,860722
SHP-2025-01029,2025-05-02,2025-05-03,R05,Fleet B,894,1,1,Y,232229
SHP-2025-01030,2025-05-02,2025-05-03,R08,Fleet A,1740,1,1,Y,405472
SHP-2025-01031,2025-05-02,2025-05-04,R04,Partner Haulage,2691,2,2,Y,941743
SHP-2025-01032,2025-05-02,2025-05-03,R03,Fleet A,2888,1,1,Y,259726
SHP-2025-01033,2025-05-02,2025-05-03,R08,Fleet A,1853,1,1,Y,451026
SHP-2025-01034,2025-05-02,2025-05-04,R01,Fleet A,3444,2,2,Y,1372251
SHP-2025-01035,2025-05-02,2025-05-03,R06,Fleet A,465,1,1,Y,41757
SHP-2025-01036,2025-05-02,2025-05-04,R10,Fleet B,394,2,2,Y,148965
SHP-2025-01037,2025-05-02,2025-05-04,R04,Partner Haulage,2696,2,2,Y,983969
SHP-2025-01038,2025-05-02,2025-05-04,R02,Fleet B,2091,2,2,Y,741995
SHP-2025-01039,2025-05-02,2025-05-03,R06,Fleet B,907,1,1,Y,65083
SHP-2025-01040,2025-05-02,2025-05-03,R06,Partner Haulage,2552,1,1,Y,163481
SHP-2025-01041,2025-05-03,2025-05-04,R03,Fleet A,2611,1,1,Y,237592
SHP-2025-01042,2025-05-03,2025-05-05,R10,Fleet B,1665,2,2,Y,543606
SHP-2025-01043,2025-05-03,2025-05-04,R03,Fleet A,1109,1,1,Y,105331
SHP-2025-01044,2025-05-03,2025-05-06,R09,Fleet A,1931,3,3,Y,1085995
SHP-2025-01045,2025-05-03,2025-05-04,R06,Fleet A,1490,1,1,Y,99860
SHP-2025-01046,2025-05-03,2025-05-04,R05,Fleet A,50,1,1,Y,27587
SHP-2025-01047,2025-05-03,2025-05-04,R03,Fleet A,1889,1,1,Y,160975
SHP-2025-01048,2025-05-03,2025-05-05,R10,Fleet A,1572,2,2,Y,591020
SHP-2025-01049,2025-05-03,2025-05-05,R04,Fleet B,2176,2,2,Y,760037
SHP-2025-01050,2025-05-03,2025-05-04,R03,Fleet A,3861,1,1,Y,380377
SHP-2025-01051,2025-05-03,2025-05-07,R07,Fleet B,1210,1,4,N,188318
SHP-2025-01052,2025-05-03,2025-05-04,R07,Fleet A,2871,1,1,Y,445106
SHP-2025-01053,2025-05-05,2025-05-07,R02,Fleet B,2127,2,2,Y,775768
SHP-2025-01054,2025-05-05,2025-05-07,R02,Fleet A,2351,2,2,Y,852654
SHP-2025-01055,2025-05-05,2025-05-06,R06,Partner Haulage,1692,1,1,Y,108791
SHP-2025-01056,2025-05-05,2025-05-06,R08,Fleet A,1527,1,1,Y,351772
SHP-2025-01057,2025-05-05,2025-05-06,R08,Fleet A,2317,1,1,Y,584410
SHP-2025-01058,2025-05-05,2025-05-06,R07,Fleet A,1046,1,1,Y,177011
SHP-2025-01059,2025-05-05,2025-05-07,R10,Partner Haulage,3067,2,2,Y,963021
SHP-2025-01060,2025-05-06,2025-05-07,R06,Fleet A,2510,1,1,Y,142537
SHP-2025-01061,2025-05-06,2025-05-07,R05,Fleet A,686,1,1,Y,216529
SHP-2025-01062,2025-05-06,2025-05-07,R03,Fleet A,2579,1,1,Y,265147
SHP-2025-01063,2025-05-06,2025-05-08,R01,Fleet A,206,2,2,Y,96881
SHP-2025-01064,2025-05-06,2025-05-07,R06,Partner Haulage,1400,1,1,Y,95794
SHP-2025-01065,2025-05-06,2025-05-07,R05,Fleet A,2564,1,1,Y,735993
SHP-2025-01066,2025-05-06,2025-05-07,R03,Fleet B,2692,1,1,Y,257463
SHP-2025-01067,2025-05-06,2025-05-07,R08,Partner Haulage,1071,1,1,Y,239273
SHP-2025-01068,2025-05-06,2025-05-07,R03,Partner Haulage,567,1,1,Y,68605
SHP-2025-01069,2025-05-06,2025-05-11,R04,Fleet A,2308,2,5,N,774599
SHP-2025-01070,2025-05-06,2025-05-07,R08,Fleet A,1838,1,1,Y,423061
SHP-2025-01071,2025-05-06,2025-05-08,R02,Fleet B,2228,2,2,Y,719119
SHP-2025-01072,2025-05-06,2025-05-09,R09,Partner Haulage,1833,3,3,Y,1219344
SHP-2025-01073,2025-05-07,2025-05-09,R01,Fleet A,2010,2,2,Y,871562
SHP-2025-01074,2025-05-07,2025-05-08,R03,Fleet B,3958,1,1,Y,343445
SHP-2025-01075,2025-05-07,2025-05-08,R03,Fleet A,1982,1,1,Y,207203
SHP-2025-01076,2025-05-07,2025-05-08,R06,Fleet B,2254,1,1,Y,138412
SHP-2025-01077,2025-05-07,2025-05-08,R08,Partner Haulage,2368,1,1,Y,524854
SHP-2025-01078,2025-05-07,2025-05-08,R05,Partner Haulage,2479,1,1,Y,624896
SHP-2025-01079,2025-05-07,2025-05-11,R01,Partner Haulage,2002,2,4,N,807224
SHP-2025-01080,2025-05-07,2025-05-08,R06,Fleet A,743,1,1,Y,62756
SHP-2025-01081,2025-05-07,2025-05-09,R04,Fleet A,2400,2,2,Y,968906
SHP-2025-01082,2025-05-08,2025-05-09,R05,Fleet B,1895,1,1,Y,588583
SHP-2025-01083,2025-05-08,2025-05-09,R07,Fleet A,317,1,1,Y,58867
SHP-2025-01084,2025-05-08,2025-05-10,R02,Fleet B,2375,2,2,Y,857809
SHP-2025-01085,2025-05-08,2025-05-10,R01,Fleet B,2724,2,2,Y,1076779
SHP-2025-01086,2025-05-08,2025-05-09,R07,Fleet B,2524,1,1,Y,414620
SHP-2025-01087,2025-05-08,2025-05-10,R04,Partner Haulage,3427,2,2,Y,1172672
SHP-2025-01088,2025-05-08,2025-05-09,R07,Fleet B,3058,1,1,Y,498456
SHP-2025-01089,2025-05-08,2025-05-09,R03,Fleet A,1908,1,1,Y,183832
SHP-2025-01090,2025-05-08,2025-05-09,R03,Fleet A,2453,1,1,Y,232224
SHP-2025-01091,2025-05-08,2025-05-10,R02,Fleet B,965,2,2,Y,336282
SHP-2025-01092,2025-05-09,2025-05-15,R09,Partner Haulage,1771,3,6,N,1122532
SHP-2025-01093,2025-05-09,2025-05-11,R02,Fleet B,2331,2,2,Y,916555
SHP-2025-01094,2025-05-09,2025-05-11,R10,Fleet B,431,2,2,Y,148272
SHP-2025-01095,2025-05-09,2025-05-11,R01,Fleet A,1983,2,2,Y,837178
SHP-2025-01096,2025-05-09,2025-05-10,R03,Partner Haulage,1903,1,1,Y,176605
SHP-2025-01097,2025-05-09,2025-05-11,R04,Fleet B,2961,2,2,Y,1103756
SHP-2025-01098,2025-05-09,2025-05-10,R05,Fleet B,2336,1,1,Y,653348
SHP-2025-01099,2025-05-09,2025-05-10,R06,Fleet A,2086,1,1,Y,132052
SHP-2025-01100,2025-05-09,2025-05-10,R05,Fleet A,50,1,1,Y,28580
SHP-2025-01101,2025-05-12,2025-05-14,R06,Partner Haulage,1105,1,2,N,83445
SHP-2025-01102,2025-05-12,2025-05-14,R04,Fleet A,1255,2,2,Y,463975
SHP-2025-01103,2025-05-12,2025-05-14,R01,Partner Haulage,1803,2,2,Y,765198
SHP-2025-01104,2025-05-12,2025-05-17,R10,Partner Haulage,1792,2,5,N,634373
SHP-2025-01105,2025-05-12,2025-05-14,R10,Fleet B,2371,2,2,Y,731973
SHP-2025-01106,2025-05-12,2025-05-13,R06,Fleet A,1596,1,1,Y,95440
SHP-2025-01107,2025-05-12,2025-05-13,R08,Fleet B,961,1,1,Y,215759
SHP-2025-01108,2025-05-12,2025-05-13,R05,Fleet A,1277,1,1,Y,364435
SHP-2025-01109,2025-05-12,2025-05-13,R05,Fleet A,2849,1,1,Y,746355
SHP-2025-01110,2025-05-13,2025-05-15,R02,Fleet B,1670,2,2,Y,645495
SHP-2025-01111,2025-05-13,2025-05-15,R01,Fleet A,3667,2,2,Y,1547318
SHP-2025-01112,2025-05-13,2025-05-15,R10,Fleet B,1359,2,2,Y,440624
SHP-2025-01113,2025-05-13,2025-05-14,R06,Fleet A,4037,1,1,Y,256567
SHP-2025-01114,2025-05-13,2025-05-14,R05,Fleet A,2842,1,1,Y,749249
SHP-2025-01115,2025-05-13,2025-05-15,R04,Fleet A,978,2,2,Y,400162
SHP-2025-01116,2025-05-13,2025-05-14,R06,Fleet A,987,1,1,Y,68021
SHP-2025-01117,2025-05-13,2025-05-16,R09,Fleet A,557,3,3,Y,351526
SHP-2025-01118,2025-05-14,2025-05-15,R03,Partner Haulage,2534,1,1,Y,234652
SHP-2025-01119,2025-05-14,2025-05-15,R06,Fleet A,2246,1,1,Y,150813
SHP-2025-01120,2025-05-14,2025-05-16,R01,Fleet A,1314,2,2,Y,567857
SHP-2025-01121,2025-05-14,2025-05-17,R09,Fleet A,50,3,3,Y,49374
SHP-2025-01122,2025-05-14,2025-05-15,R08,Fleet B,1391,1,1,Y,332276
SHP-2025-01123,2025-05-14,2025-05-15,R05,Fleet B,2556,1,1,Y,664471
SHP-2025-01124,2025-05-14,2025-05-17,R09,Fleet A,1385,3,3,Y,911567
SHP-2025-01125,2025-05-14,2025-05-16,R02,Fleet A,3791,2,2,Y,1351445
SHP-2025-01126,2025-05-14,2025-05-15,R03,Fleet B,1742,1,1,Y,186275
SHP-2025-01127,2025-05-14,2025-05-15,R03,Fleet A,1433,1,1,Y,127039
SHP-2025-01128,2025-05-14,2025-05-15,R08,Fleet A,2967,1,1,Y,726881
SHP-2025-01129,2025-05-14,2025-05-15,R08,Partner Haulage,2191,1,1,Y,470079
SHP-2025-01130,2025-05-15,2025-05-16,R07,Fleet B,50,1,1,Y,22429
SHP-2025-01131,2025-05-15,2025-05-20,R02,Fleet A,1641,2,5,N,588555
SHP-2025-01132,2025-05-15,2025-05-17,R02,Partner Haulage,2992,2,2,Y,916030
SHP-2025-01133,2025-05-15,2025-05-17,R02,Partner Haulage,2842,2,2,Y,989995
SHP-2025-01134,2025-05-15,2025-05-16,R06,Fleet B,2176,1,1,Y,137370
SHP-2025-01135,2025-05-15,2025-05-17,R10,Fleet A,1333,2,2,Y,444228
SHP-2025-01136,2025-05-15,2025-05-21,R09,Fleet A,1979,3,6,N,1315797
SHP-2025-01137,2025-05-15,2025-05-17,R01,Fleet B,320,2,2,Y,138060
SHP-2025-01138,2025-05-15,2025-05-16,R03,Fleet A,1574,1,1,Y,166283
SHP-2025-01139,2025-05-15,2025-05-18,R09,Fleet B,1629,3,3,Y,1124028
SHP-2025-01140,2025-05-15,2025-05-16,R06,Partner Haulage,2546,1,1,Y,160779
SHP-2025-01141,2025-05-15,2025-05-17,R02,Fleet A,761,2,2,Y,236488
SHP-2025-01142,2025-05-15,2025-05-16,R03,Fleet A,1533,1,1,Y,153740
SHP-2025-01143,2025-05-15,2025-05-16,R06,Fleet A,2055,1,1,Y,135482
SHP-2025-01144,2025-05-16,2025-05-18,R04,Fleet A,2812,2,2,Y,927912
SHP-2025-01145,2025-05-16,2025-05-17,R07,Fleet A,2883,1,1,Y,384921
SHP-2025-01146,2025-05-16,2025-05-17,R06,Fleet A,3915,1,1,Y,245797
SHP-2025-01147,2025-05-16,2025-05-18,R04,Partner Haulage,2233,2,2,Y,849734
SHP-2025-01148,2025-05-16,2025-05-18,R01,Fleet A,1294,2,2,Y,511884
SHP-2025-01149,2025-05-16,2025-05-18,R04,Fleet B,2392,2,2,Y,909823
SHP-2025-01150,2025-05-16,2025-05-18,R07,Fleet B,1712,1,2,N,277072
SHP-2025-01151,2025-05-16,2025-05-17,R05,Fleet B,1574,1,1,Y,416659
SHP-2025-01152,2025-05-16,2025-05-18,R10,Fleet A,1261,2,2,Y,482151
SHP-2025-01153,2025-05-17,2025-05-19,R02,Partner Haulage,2656,2,2,Y,1004339
SHP-2025-01154,2025-05-17,2025-05-20,R09,Fleet B,1429,3,3,Y,942964
SHP-2025-01155,2025-05-17,2025-05-19,R01,Fleet B,2661,2,2,Y,1129730
SHP-2025-01156,2025-05-17,2025-05-18,R03,Fleet B,3024,1,1,Y,277159
SHP-2025-01157,2025-05-17,2025-05-18,R03,Partner Haulage,2671,1,1,Y,227172
SHP-2025-01158,2025-05-17,2025-05-18,R05,Fleet A,50,1,1,Y,28995
SHP-2025-01159,2025-05-17,2025-05-19,R10,Fleet B,2597,2,2,Y,835605
SHP-2025-01160,2025-05-17,2025-05-19,R02,Fleet B,520,2,2,Y,194172
SHP-2025-01161,2025-05-18,2025-05-19,R03,Fleet B,3185,1,1,Y,303784
SHP-2025-01162,2025-05-18,2025-05-19,R05,Fleet B,973,1,1,Y,283493
SHP-2025-01163,2025-05-18,2025-05-20,R10,Partner Haulage,2518,2,2,Y,823531
SHP-2025-01164,2025-05-18,2025-05-21,R01,Partner Haulage,1000,2,3,N,433615
SHP-2025-01165,2025-05-18,2025-05-19,R08,Fleet A,50,1,1,Y,24862
SHP-2025-01166,2025-05-18,2025-05-20,R02,Fleet A,3178,2,2,Y,1086141
SHP-2025-01167,2025-05-18,2025-05-19,R06,Fleet B,2087,1,1,Y,137565
SHP-2025-01168,2025-05-19,2025-05-20,R03,Fleet B,2438,1,1,Y,233676
SHP-2025-01169,2025-05-19,2025-05-20,R03,Fleet B,2906,1,1,Y,277770
SHP-2025-01170,2025-05-19,2025-05-21,R01,Fleet A,2106,2,2,Y,903938
SHP-2025-01171,2025-05-19,2025-05-21,R04,Partner Haulage,1295,2,2,Y,438126
SHP-2025-01172,2025-05-19,2025-05-21,R01,Fleet B,3011,2,2,Y,1291745
SHP-2025-01173,2025-05-19,2025-05-21,R01,Partner Haulage,1636,2,2,Y,663995
SHP-2025-01174,2025-05-19,2025-05-22,R09,Fleet A,1987,3,3,Y,1208330
SHP-2025-01175,2025-05-19,2025-05-21,R10,Fleet A,2439,2,2,Y,839500
SHP-2025-01176,2025-05-19,2025-05-20,R03,Fleet B,2668,1,1,Y,251642
SHP-2025-01177,2025-05-19,2025-05-20,R06,Fleet B,3121,1,1,Y,179003
SHP-2025-01178,2025-05-19,2025-05-20,R05,Fleet A,2174,1,1,Y,592883
SHP-2025-01179,2025-05-19,2025-05-21,R10,Partner Haulage,1138,2,2,Y,337728
SHP-2025-01180,2025-05-19,2025-05-20,R07,Fleet B,1889,1,1,Y,307785
SHP-2025-01181,2025-05-20,2025-05-23,R08,Fleet A,50,1,3,N,27348
SHP-2025-01182,2025-05-20,2025-05-22,R04,Fleet A,2764,2,2,Y,1010036
SHP-2025-01183,2025-05-20,2025-05-21,R07,Fleet A,50,1,1,Y,21904
SHP-2025-01184,2025-05-20,2025-05-21,R07,Fleet A,2297,1,1,Y,364305
SHP-2025-01185,2025-05-20,2025-05-25,R09,Fleet A,3852,3,5,N,2280667
SHP-2025-01186,2025-05-20,2025-05-21,R06,Fleet A,1503,1,1,Y,98851
SHP-2025-01187,2025-05-20,2025-05-21,R05,Partner Haulage,495,1,1,Y,159030
SHP-2025-01188,2025-05-20,2025-05-21,R03,Partner Haulage,1609,1,1,Y,169005
SHP-2025-01189,2025-05-20,2025-05-24,R02,Fleet B,3087,2,4,N,1244296
SHP-2025-01190,2025-05-20,2025-05-23,R09,Fleet B,50,3,3,Y,46662
SHP-2025-01191,2025-05-20,2025-05-21,R08,Partner Haulage,2046,1,1,Y,492181
SHP-2025-01192,2025-05-20,2025-05-22,R04,Fleet B,1943,2,2,Y,716937
SHP-2025-01193,2025-05-20,2025-05-21,R03,Partner Haulage,1724,1,1,Y,171096
SHP-2025-01194,2025-05-20,2025-05-21,R03,Fleet A,280,1,1,Y,42141
SHP-2025-01195,2025-05-21,2025-05-22,R06,Partner Haulage,1530,1,1,Y,101105
SHP-2025-01196,2025-05-21,2025-05-22,R06,Fleet A,1315,1,1,Y,87811
SHP-2025-01197,2025-05-21,2025-05-24,R09,Partner Haulage,2525,3,3,Y,1579396
SHP-2025-01198,2025-05-21,2025-05-22,R07,Partner Haulage,2475,1,1,Y,369231
SHP-2025-01199,2025-05-21,2025-05-23,R01,Fleet A,2163,2,2,Y,842203
SHP-2025-01200,2025-05-21,2025-05-24,R10,Fleet B,2439,2,3,N,857029
SHP-2025-01201,2025-05-21,2025-05-22,R05,Fleet A,2250,1,1,Y,681296
SHP-2025-01202,2025-05-21,2025-05-22,R06,Fleet A,1576,1,1,Y,106417
SHP-2025-01203,2025-05-21,2025-05-23,R04,Fleet A,1321,2,2,Y,455428
SHP-2025-01204,2025-05-21,2025-05-22,R07,Fleet A,2530,1,1,Y,408017
SHP-2025-01205,2025-05-21,2025-05-24,R07,Fleet A,2258,1,3,N,372447
SHP-2025-01206,2025-05-21,2025-05-22,R07,Partner Haulage,709,1,1,Y,111252
SHP-2025-01207,2025-05-21,2025-05-22,R07,Partner Haulage,3137,1,1,Y,534460
SHP-2025-01208,2025-05-21,2025-05-23,R03,Fleet A,2135,1,2,N,211285
SHP-2025-01209,2025-05-21,2025-05-23,R10,Fleet A,50,2,2,Y,31852
SHP-2025-01210,2025-05-21,2025-05-23,R10,Fleet A,1231,2,2,Y,421340
SHP-2025-01211,2025-05-21,2025-05-23,R04,Partner Haulage,1469,2,2,Y,542188
SHP-2025-01212,2025-05-21,2025-05-24,R05,Fleet B,1613,1,3,N,443610
SHP-2025-01213,2025-05-22,2025-05-24,R04,Partner Haulage,2411,2,2,Y,936495
SHP-2025-01214,2025-05-22,2025-05-26,R04,Fleet A,1891,2,4,N,716993
SHP-2025-01215,2025-05-22,2025-05-27,R01,Partner Haulage,979,2,5,N,384556
SHP-2025-01216,2025-05-22,2025-05-23,R06,Fleet A,792,1,1,Y,56108
SHP-2025-01217,2025-05-22,2025-05-23,R03,Partner Haulage,1647,1,1,Y,164755
SHP-2025-01218,2025-05-22,2025-05-23,R06,Fleet A,3411,1,1,Y,204968
SHP-2025-01219,2025-05-22,2025-05-24,R04,Fleet B,2098,2,2,Y,751744
SHP-2025-01220,2025-05-22,2025-05-23,R06,Fleet A,2145,1,1,Y,142757
SHP-2025-01221,2025-05-22,2025-05-24,R04,Fleet A,1836,2,2,Y,698282
SHP-2025-01222,2025-05-22,2025-05-23,R05,Partner Haulage,898,1,1,Y,250987
SHP-2025-01223,2025-05-22,2025-05-24,R01,Fleet A,2329,2,2,Y,955886
SHP-2025-01224,2025-05-22,2025-05-25,R09,Fleet A,1882,3,3,Y,1270625
SHP-2025-01225,2025-05-22,2025-05-23,R06,Fleet B,1636,1,1,Y,112195
SHP-2025-01226,2025-05-23,2025-05-25,R04,Fleet A,260,2,2,Y,112477
SHP-2025-01227,2025-05-23,2025-05-26,R07,Fleet B,2497,1,3,N,336723
SHP-2025-01228,2025-05-23,2025-05-25,R02,Fleet A,2351,2,2,Y,989635
SHP-2025-01229,2025-05-23,2025-05-24,R03,Fleet A,2512,1,1,Y,246075
SHP-2025-01230,2025-05-23,2025-05-24,R07,Fleet B,3378,1,1,Y,538750
SHP-2025-01231,2025-05-23,2025-05-24,R05,Fleet A,2278,1,1,Y,675452
SHP-2025-01232,2025-05-23,2025-05-24,R08,Fleet A,96,1,1,Y,36737
SHP-2025-01233,2025-05-25,2025-05-27,R01,Fleet B,1775,2,2,Y,784362
SHP-2025-01234,2025-05-25,2025-05-27,R10,Fleet B,2575,2,2,Y,925054
SHP-2025-01235,2025-05-25,2025-05-27,R01,Partner Haulage,2554,2,2,Y,949846
SHP-2025-01236,2025-05-25,2025-05-28,R09,Partner Haulage,1864,3,3,Y,1185248
SHP-2025-01237,2025-05-25,2025-05-26,R03,Fleet B,1997,1,1,Y,185774
SHP-2025-01238,2025-05-25,2025-05-26,R08,Partner Haulage,1956,1,1,Y,446813
SHP-2025-01239,2025-05-25,2025-05-30,R01,Fleet B,1984,2,5,N,756308
SHP-2025-01240,2025-05-25,2025-05-27,R04,Fleet B,1789,2,2,Y,583838
SHP-2025-01241,2025-05-25,2025-05-27,R01,Fleet B,629,2,2,Y,273781
SHP-2025-01242,2025-05-25,2025-05-26,R06,Fleet B,1938,1,1,Y,117687
SHP-2025-01243,2025-05-25,2025-05-27,R10,Fleet B,2662,2,2,Y,947017
SHP-2025-01244,2025-05-26,2025-05-27,R07,Fleet A,2050,1,1,Y,296073
SHP-2025-01245,2025-05-26,2025-05-27,R03,Fleet A,1512,1,1,Y,154453
SHP-2025-01246,2025-05-26,2025-05-27,R03,Fleet A,2518,1,1,Y,233896
SHP-2025-01247,2025-05-26,2025-05-30,R06,Fleet A,1885,1,4,N,123001
SHP-2025-01248,2025-05-26,2025-05-28,R04,Fleet A,1436,2,2,Y,480787
SHP-2025-01249,2025-05-26,2025-05-29,R02,Partner Haulage,3609,2,3,N,1280853
SHP-2025-01250,2025-05-26,2025-05-27,R03,Fleet B,1832,1,1,Y,166612
SHP-2025-01251,2025-05-26,2025-05-27,R08,Fleet A,50,1,1,Y,26721
SHP-2025-01252,2025-05-26,2025-05-28,R02,Fleet A,2002,2,2,Y,658443
SHP-2025-01253,2025-05-26,2025-05-29,R09,Partner Haulage,1806,3,3,Y,1196342
SHP-2025-01254,2025-05-26,2025-05-29,R09,Fleet A,1741,3,3,Y,1173479
SHP-2025-01255,2025-05-26,2025-05-30,R07,Fleet B,2324,1,4,N,344373
SHP-2025-01256,2025-05-27,2025-05-29,R01,Fleet A,3298,2,2,Y,1182899
SHP-2025-01257,2025-05-27,2025-05-29,R02,Fleet A,2392,2,2,Y,940473
SHP-2025-01258,2025-05-27,2025-05-28,R07,Fleet A,3330,1,1,Y,514604
SHP-2025-01259,2025-05-27,2025-05-29,R01,Partner Haulage,1177,2,2,Y,525423
SHP-2025-01260,2025-05-27,2025-05-28,R06,Fleet B,751,1,1,Y,56472
SHP-2025-01261,2025-05-27,2025-05-28,R07,Fleet B,288,1,1,Y,56995
SHP-2025-01262,2025-05-28,2025-06-01,R06,Fleet B,2562,1,4,N,152002
SHP-2025-01263,2025-05-28,2025-05-31,R09,Fleet B,1486,3,3,Y,1087872
SHP-2025-01264,2025-05-28,2025-05-29,R03,Fleet A,2351,1,1,Y,184498
SHP-2025-01265,2025-05-28,2025-05-29,R06,Partner Haulage,1723,1,1,Y,112949
SHP-2025-01266,2025-05-28,2025-05-30,R04,Fleet A,2186,2,2,Y,749975
SHP-2025-01267,2025-05-28,2025-05-30,R04,Fleet B,3522,2,2,Y,1291389
